Region,Agriculture,Mining,Manufacturing,Power,Sewer,Construction,Vehicles,Transportation,Hotels,IT,Finance,Real Estate,Professional,Administrative,Pubic Sector,Education,Health,Entertainment,Membership Orgs,Other Goods,Overseas,Population
4,125,66,103,22,2,96,148,85,35,6,4,0,5,31,39,18,11,2,28,31,4,2257
4,120,8,14,4,1,17,31,8,6,2,0,0,0,1,8,9,1,0,5,3,0,565
4,8,10,17,0,0,15,27,19,5,0,0,0,0,3,1,1,1,1,0,11,0,337
4,14,12,9,1,1,17,22,13,3,1,2,0,1,9,11,2,4,0,3,4,0,332
4,10,6,16,4,0,8,17,8,5,1,2,0,0,0,9,6,3,0,5,0,1,244
4,2,10,4,4,0,14,12,19,3,0,0,0,0,6,7,7,2,0,0,1,0,275
4,51,35,114,15,5,84,157,66,18,2,2,0,1,21,17,12,4,2,17,5,2,1697
4,33,18,42,6,1,31,47,44,11,0,0,0,0,3,3,4,1,0,4,9,0,651
4,6,14,15,4,1,13,23,15,7,1,1,0,1,4,11,9,0,1,5,3,0,330
4,1,1,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
4,26,14,34,1,0,11,32,22,8,1,2,0,1,12,8,9,6,1,5,2,1,459
4,15,3,19,0,1,10,24,4,4,0,0,0,1,4,4,5,1,1,4,2,0,244
4,214,88,142,30,3,177,286,257,71,8,3,0,4,52,70,75,24,6,41,28,0,4114
4,333,100,157,10,9,105,202,246,58,10,4,0,9,63,171,65,15,5,29,19,1,4433
4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6
4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
4,22,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,56
4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28
4,4,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
4,13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
4,31,1,0,0,0,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,92
4,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,37
4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
4,25,10,5,0,0,2,1,1,0,0,0,0,1,2,0,2,1,0,1,0,0,235
4,52,39,4,0,0,6,8,2,0,3,0,0,0,1,2,2,1,0,6,0,0,306
4,12,1,4,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,58
4,6,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
4,19,12,3,0,0,5,12,3,0,1,0,0,0,3,1,4,1,0,3,1,0,168
4,12,20,2,1,0,2,5,1,1,0,0,0,0,1,0,3,0,0,0,3,0,136
4,72,12,18,1,0,11,30,11,3,2,1,0,0,12,14,23,8,3,9,3,0,710
4,95,38,37,2,0,25,48,11,10,2,0,0,1,2,7,11,2,12,13,4,0,780
4,363,188,120,6,1,160,269,150,44,7,1,3,9,41,60,81,31,46,41,33,0,4491
4,107,13,1,0,0,4,4,0,0,0,0,0,0,1,0,7,2,0,1,0,0,436
4,122,140,23,0,0,14,23,12,0,0,0,0,1,1,6,22,6,2,3,3,0,1105
4,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,38
4,29,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55
4,22,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,63
4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30
5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5,16,2,21,0,1,26,6,10,8,2,0,0,3,0,13,15,14,0,6,0,0,202
5,152,7,52,0,2,31,15,10,5,1,5,0,0,3,16,18,8,0,3,7,0,519
5,39,0,33,0,0,4,13,4,1,4,0,0,1,1,9,6,0,0,2,1,1,170
5,71,0,22,0,0,9,21,7,3,1,2,0,1,2,8,12,1,0,4,6,0,230
5,49,3,44,1,0,7,22,6,3,0,1,0,1,0,3,5,1,1,1,2,0,225
5,3,0,21,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,31
5,142,1,54,0,2,33,41,26,2,1,4,0,0,3,12,10,2,1,5,8,0,542
5,311,31,119,4,4,99,171,51,23,4,9,0,4,17,42,42,11,2,18,25,0,1463
5,285,2,63,3,3,45,69,20,14,2,5,0,4,5,17,19,1,0,7,11,0,849
5,304,8,96,4,1,57,103,39,4,3,0,0,2,7,19,22,8,0,9,19,0,1034
5,122,1,32,1,0,31,25,14,1,3,0,0,1,1,4,4,2,1,2,1,0,419
5,84,1,22,1,0,7,16,4,2,1,0,0,1,1,8,4,1,0,2,2,0,261
5,46,10,17,0,3,16,32,8,3,0,3,0,1,5,13,16,0,0,4,1,0,272
5,46,11,20,0,0,32,23,6,18,0,0,0,0,2,16,8,12,0,5,1,0,296
5,2,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,9
5,25,1,9,1,0,20,16,16,1,0,2,0,0,4,11,5,0,0,2,6,0,183
5,38,10,7,3,0,12,10,14,0,1,1,0,0,1,7,17,3,1,3,2,0,196
5,44,9,10,0,0,8,14,4,0,0,1,0,2,1,10,13,5,1,3,4,1,211
5,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
5,23,2,5,0,0,14,4,3,0,0,0,0,0,2,7,5,0,0,0,5,0,133
5,176,3,18,5,3,35,61,13,2,4,1,0,3,4,16,13,1,1,5,13,0,556
5,38,1,6,2,0,6,12,4,1,0,0,0,1,1,5,1,1,0,0,3,0,124
5,499,8,89,6,3,118,113,35,6,2,5,0,3,6,36,30,6,2,8,21,0,1568
5,110,0,26,0,0,22,25,15,1,1,1,0,0,3,10,7,1,0,12,2,0,377
5,106,2,31,0,2,34,38,19,0,1,5,0,0,0,14,10,2,0,10,3,0,401
5,41,3,5,0,0,15,20,2,1,0,0,0,1,2,5,3,0,0,7,2,0,181
5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5,2,1,1,2,0,1,1,1,0,0,0,0,0,1,2,0,1,0,1,0,0,17
5,3,1,0,0,0,3,1,1,1,0,0,0,0,0,12,6,4,0,0,0,0,38
5,7,13,4,6,0,7,8,9,2,0,1,0,0,7,25,12,7,0,0,0,0,149
5,33,16,10,6,1,45,17,12,11,1,2,0,3,10,56,26,5,1,12,5,0,540
5,15,1,6,1,1,7,4,6,0,0,1,0,0,1,13,8,1,0,0,3,0,116
5,26,11,6,4,0,29,14,9,1,0,1,0,0,2,32,24,8,0,2,14,0,345
5,44,1,3,1,0,26,11,9,2,0,0,0,0,0,0,6,1,0,2,5,0,155
5,278,5,36,3,1,165,104,57,8,4,3,1,4,7,28,32,14,3,12,11,1,1199
5,7,7,4,1,1,17,3,4,1,1,0,0,0,0,15,5,1,0,2,0,0,108
5,27,17,5,8,1,25,24,8,1,0,0,0,0,2,12,13,1,2,3,6,0,296
5,8,0,0,1,0,4,2,4,0,0,0,0,0,1,5,2,2,0,0,0,0,55
5,28,43,6,7,0,56,16,15,4,1,3,0,1,7,40,35,9,0,0,1,0,433
5,16,21,6,1,2,48,15,5,1,0,1,0,0,3,23,13,7,1,4,3,0,400
5,21,6,2,0,2,13,7,12,2,1,0,0,0,0,9,6,1,0,3,2,0,149
5,9,7,4,0,1,6,7,6,1,1,1,0,1,2,11,9,0,0,2,3,0,146
5,21,2,0,0,0,3,3,6,0,0,1,0,0,0,5,2,0,0,1,0,0,74
5,4,0,0,0,0,1,2,1,2,0,1,0,0,0,8,1,1,0,1,0,0,31
5,18,8,3,0,1,9,13,4,0,0,0,0,1,1,9,4,4,0,0,1,0,195
5,13,0,1,0,0,1,3,0,0,0,0,0,0,0,2,4,0,1,0,1,0,38
5,20,16,2,0,1,11,11,3,3,0,0,0,0,0,4,3,1,0,5,3,0,135
5,6,0,0,0,0,1,2,0,0,0,0,0,0,1,1,2,0,0,1,0,0,21
5,7,0,1,0,0,3,3,3,0,0,0,0,0,0,1,0,0,0,1,0,0,30
5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14
5,14,12,3,2,1,15,8,5,2,0,0,0,1,4,11,11,5,0,4,0,0,224
5,4,5,2,0,0,1,1,1,0,1,0,0,0,0,1,2,4,0,0,0,0,50
5,0,7,1,0,0,2,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,105
5,1,2,2,0,0,4,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,102
5,3,9,6,0,0,4,4,12,1,0,1,0,0,1,4,10,4,0,0,0,0,245
5,15,1,2,0,0,2,2,0,0,0,0,0,0,0,6,1,1,0,0,0,0,45
5,18,0,3,1,0,2,2,1,0,1,1,0,0,0,6,3,1,0,2,2,0,66
5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5,32,3,3,2,1,2,12,9,1,0,0,0,2,3,17,6,1,0,1,3,0,142
5,30,6,11,3,1,2,17,13,1,0,1,0,1,1,6,9,4,0,2,3,0,159
5,23,24,5,2,0,19,21,15,2,0,0,0,0,2,27,12,7,1,8,3,0,428
5,32,32,9,1,1,49,17,17,1,1,0,0,1,14,44,12,6,1,6,7,0,377
5,18,31,4,3,1,22,21,22,0,1,1,0,2,8,31,33,6,1,5,2,0,319
5,25,2,3,3,0,3,5,6,1,1,0,0,0,1,6,2,0,0,0,3,0,125
5,7,5,4,1,0,10,9,5,1,0,0,0,0,3,5,2,0,1,1,2,0,88
5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5,21,2,4,0,0,6,8,13,1,0,0,0,1,1,2,1,2,0,0,3,0,98
5,35,30,0,0,0,13,12,3,3,0,1,0,1,3,6,10,6,0,2,2,0,194
5,9,2,12,0,0,1,7,0,0,0,0,0,0,0,13,3,0,0,0,0,0,69
5,56,71,9,1,1,37,24,9,1,1,3,0,1,10,26,21,9,0,3,10,0,472
5,18,3,9,1,0,14,6,3,0,0,2,0,4,2,2,5,2,0,0,0,0,101
5,58,2,11,1,0,20,25,16,3,0,0,0,3,7,7,2,0,4,2,5,0,245
5,100,3,10,1,0,15,14,16,0,1,1,0,0,3,2,6,2,1,2,6,0,276
5,88,2,15,0,0,27,23,20,3,1,2,0,5,1,6,8,3,0,2,5,0,299
5,70,19,12,5,0,21,15,20,8,3,3,0,2,6,5,20,9,0,1,7,0,389
5,45,6,5,1,0,26,17,15,0,1,0,0,1,3,3,6,0,1,4,2,0,192
5,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25
5,4,2,8,1,0,8,5,1,2,0,0,0,0,2,0,2,3,0,0,1,0,138
5,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12
5,6,0,1,0,0,0,0,0,0,0,0,0,0,2,6,3,0,0,0,2,0,79
5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
5,17,0,0,0,0,1,0,0,0,1,0,0,0,0,4,1,1,0,0,0,0,74
5,52,1,1,0,0,2,13,12,0,0,0,0,1,2,5,4,3,0,1,0,0,255
5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
5,26,2,2,0,0,2,1,1,0,0,0,0,0,0,0,3,1,0,0,1,0,71
5,8,7,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,1,2,0,64
5,12,0,2,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,41
5,11,1,4,0,0,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,64
5,19,3,0,0,0,5,3,3,0,0,0,0,0,0,2,2,1,1,0,0,0,208
5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
5,4,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0,0,0,0,44
5,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16
5,4,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,1,1,0,22
5,4,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33
5,27,14,9,1,1,40,25,9,1,1,1,0,2,6,47,16,4,0,1,5,0,642
5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9
5,1,0,2,0,0,2,5,1,0,2,0,0,0,0,2,0,0,0,0,0,0,51
5,18,26,9,0,0,44,27,22,3,4,2,0,0,15,29,37,11,0,3,6,0,676
5,10,14,7,0,0,16,13,5,4,1,1,0,3,4,9,16,7,0,1,1,0,284
5,47,31,5,3,1,18,15,12,3,1,1,0,1,6,23,5,11,0,2,3,0,568
5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8
5,0,5,0,0,0,0,1,1,0,0,0,0,0,3,0,4,3,0,0,0,0,39
5,7,5,0,0,0,3,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,51
5,8,6,2,0,1,2,4,1,3,0,0,0,0,1,0,0,1,0,0,0,0,70
5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,16
5,10,1,0,0,0,1,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,33
5,33,7,1,0,0,2,6,2,1,0,1,0,0,2,2,0,0,0,0,0,0,150
5,3,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,19
5,20,10,5,0,0,2,1,5,1,0,0,0,0,6,2,4,2,0,1,0,0,194
5,3,2,0,0,0,0,0,2,3,0,0,0,0,1,0,1,0,0,0,0,0,53
5,42,29,3,1,0,7,9,3,1,2,0,0,0,2,1,8,0,0,0,1,0,302
5,6,1,2,0,0,3,4,5,0,0,1,0,0,0,0,1,0,0,0,1,0,96
5,13,0,2,0,0,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,65
5,1,0,4,0,0,1,1,2,0,0,1,0,0,0,0,1,0,0,0,2,0,37
5,20,2,4,1,0,1,3,2,0,0,0,0,0,1,1,2,2,0,3,0,0,126
5,7,0,3,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,76
5,5,0,16,0,0,0,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,137
5,8,0,3,0,0,6,6,2,0,0,0,0,0,3,1,0,0,0,0,4,0,93
5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5,5,0,0,0,0,1,1,5,0,1,1,0,1,1,2,2,2,0,0,0,0,66
5,10,5,1,0,0,6,1,3,0,0,1,0,0,1,0,2,0,0,1,1,0,83
5,9,0,4,0,0,0,1,2,0,0,0,0,0,1,0,1,2,0,0,0,0,47
5,10,0,2,0,0,1,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,55
5,2,0,1,0,0,1,3,2,0,0,0,0,0,0,0,1,3,0,0,0,0,34
5,1,0,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,41
5,2,0,0,0,0,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,29
5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,23
5,10,0,0,0,0,0,3,7,0,0,1,0,0,0,0,1,0,0,0,2,0,75
5,9,0,3,0,0,10,12,8,0,0,0,0,0,0,0,1,1,0,0,0,0,116
5,10,0,1,0,0,4,9,2,0,0,0,0,0,1,0,1,0,0,0,1,0,59
5,19,3,23,0,0,7,13,4,0,0,2,0,0,4,2,7,0,0,0,1,0,253
5,2,4,1,0,0,3,9,4,0,0,1,0,0,0,1,0,0,0,2,0,0,90
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,16
5,4,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,34
5,3,0,1,1,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,21
5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,18
5,3,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,32
5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15
5,6,0,7,0,0,2,12,6,1,0,0,0,0,0,1,1,1,0,0,1,0,87
5,10,0,2,0,0,0,4,3,0,0,0,0,0,0,0,0,2,0,0,1,0,51
5,14,0,4,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,76
5,10,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51
5,16,0,3,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,77
5,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32
5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5,59,0,0,0,0,4,9,2,0,0,0,0,0,0,1,1,0,0,1,1,0,222
5,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16
5,43,0,0,0,0,4,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,143
5,80,0,0,0,0,1,4,2,0,0,0,0,0,0,1,4,2,0,1,0,0,263
5,37,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,92
5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
5,7,6,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,43
5,183,14,4,0,0,4,3,7,1,0,0,0,0,0,4,11,3,0,0,5,0,723
5,26,1,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,14,0,110
5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
5,23,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82
5,47,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,130
5,50,0,2,0,0,2,3,0,0,0,0,0,0,0,1,4,3,0,0,1,0,153
5,24,0,0,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,67
5,36,0,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,116
5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11
5,46,0,5,1,0,3,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,154
6,99,1,4,0,0,2,1,2,0,0,0,0,0,0,3,12,1,0,0,0,0,390
6,190,4,16,2,1,9,23,14,2,1,1,0,1,10,16,18,3,0,2,0,0,981
6,30,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
6,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
6,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73
6,21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,91
6,683,3,280,10,2,75,172,100,4,1,6,0,3,16,19,34,9,2,34,46,0,4459
6,191,2,163,6,0,34,101,61,18,1,7,0,1,41,10,51,8,0,30,16,0,2096
6,206,5,149,4,0,51,203,48,24,2,12,0,3,25,21,48,17,1,29,6,1,2275
6,232,6,143,7,2,96,330,101,56,5,24,0,8,24,54,52,24,1,43,42,0,3307
6,174,8,47,6,1,68,84,37,17,0,4,0,0,32,22,19,11,1,15,14,1,1664
6,69,3,28,0,0,12,43,19,9,0,3,0,0,5,5,8,4,0,6,2,0,592
6,33,1,20,0,0,9,19,12,0,0,0,0,0,2,0,2,4,0,2,2,0,308
6,39,0,8,0,0,8,15,7,0,0,1,0,0,2,6,6,1,0,2,5,0,265
6,63,0,24,1,0,10,16,12,1,0,0,0,0,4,3,13,0,0,6,0,0,482
6,156,0,41,0,0,24,33,18,3,1,1,0,0,6,5,10,2,0,5,17,0,935
6,100,0,22,0,1,22,31,18,2,0,6,0,1,3,5,12,0,0,1,4,0,751
6,76,0,11,1,0,42,35,23,1,1,2,0,0,2,5,11,1,0,5,7,0,618
6,120,0,33,0,3,32,34,17,2,0,1,0,0,1,2,8,2,0,10,1,0,731
6,134,0,20,1,0,32,27,5,2,0,0,0,1,3,1,21,1,0,5,2,0,703
6,77,0,31,1,1,18,22,5,0,0,0,0,0,5,2,7,1,0,4,2,0,529
6,21,0,9,0,0,10,8,5,0,0,1,0,0,1,1,2,3,0,1,0,0,179
6,157,2,17,2,1,22,42,9,2,0,1,0,0,2,9,12,0,0,2,6,0,851
6,187,0,30,5,3,46,70,14,9,2,3,0,2,3,17,17,7,0,16,11,0,1269
6,23,1,7,1,0,2,12,6,1,0,1,0,0,3,1,7,1,0,1,0,0,201
6,15,0,30,0,0,5,9,0,0,0,0,0,0,3,0,5,0,0,6,6,0,247
6,22,0,3,0,0,4,5,3,0,0,2,0,0,0,3,0,2,0,1,0,0,149
6,57,0,8,0,1,22,26,7,0,0,0,0,0,3,0,4,0,0,5,4,0,388
6,55,0,20,0,0,19,14,15,0,0,0,0,0,2,2,9,0,0,9,0,0,429
6,47,0,15,0,0,1,23,1,0,0,0,0,0,0,6,4,0,0,17,2,0,384
6,77,0,11,1,0,6,23,10,0,1,1,0,4,2,2,6,0,0,1,3,0,460
6,48,0,2,0,1,3,8,2,0,0,0,0,0,1,0,1,0,0,3,0,0,229
6,63,0,2,0,0,9,15,7,1,0,0,0,1,2,3,2,0,0,2,0,0,304
6,62,0,7,0,0,14,9,1,0,1,0,0,1,2,3,6,0,0,0,0,0,356
6,50,1,5,0,0,4,10,7,0,0,0,0,1,2,2,2,0,0,2,3,0,268
6,43,3,9,2,2,12,18,12,9,1,0,0,1,7,13,10,6,1,5,1,0,500
6,56,0,7,0,0,15,12,9,0,2,0,0,0,3,10,6,1,0,2,4,0,370
6,51,1,12,1,0,11,28,13,5,1,0,0,0,3,11,11,4,0,3,0,0,451
6,72,2,8,3,0,7,21,20,2,1,1,1,0,9,7,14,5,0,1,1,0,589
6,10,0,3,0,0,3,1,5,0,0,0,0,0,0,0,4,0,0,0,0,0,76
6,74,0,5,0,0,4,9,7,2,0,0,0,0,0,0,5,0,0,3,0,0,284
6,48,0,7,0,0,6,10,23,1,1,1,0,0,1,4,3,0,0,1,1,0,361
6,69,0,9,0,3,11,18,20,2,0,0,0,0,2,8,3,1,0,2,2,0,393
6,27,0,1,0,0,5,5,7,0,0,0,0,0,0,1,5,0,0,0,0,0,155
6,2,0,2,1,0,0,2,2,0,1,0,0,0,1,1,0,0,0,0,0,0,46
6,61,0,4,0,0,15,4,1,0,0,0,0,0,6,4,4,4,0,0,1,0,374
6,24,1,5,1,0,0,7,8,0,0,0,0,0,0,2,3,1,0,0,0,0,124
6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10
6,16,0,0,0,0,6,2,4,1,0,0,0,1,1,0,1,1,1,0,0,0,80
6,20,3,4,0,1,6,5,2,1,0,0,0,0,1,4,2,1,0,2,0,0,129
6,21,6,10,3,1,10,9,6,0,0,0,0,0,5,14,9,4,0,5,0,0,237
6,53,2,25,0,0,17,11,9,0,0,0,0,0,6,10,6,1,0,2,0,0,409
6,71,6,11,1,2,15,11,10,0,0,2,0,0,2,4,4,5,0,6,0,0,420
6,32,0,12,0,0,0,3,4,0,1,1,0,0,2,3,2,0,0,0,0,0,204
6,22,1,16,0,0,5,4,6,0,0,0,0,0,5,2,7,1,0,1,0,0,234
6,19,0,9,0,0,5,3,3,2,1,1,0,0,0,3,6,0,0,0,1,0,139
6,15,0,2,2,0,4,2,1,1,0,1,0,0,2,1,2,1,0,0,0,0,77
6,64,0,5,1,0,5,3,8,1,0,0,0,0,4,3,2,3,0,0,3,0,316
6,31,2,6,1,0,19,4,14,0,1,1,0,1,1,10,5,2,0,1,0,0,263
6,33,0,1,0,0,10,4,12,0,0,0,0,1,2,7,6,1,0,1,2,0,212
6,29,0,3,0,0,4,8,4,0,0,0,0,0,3,1,0,0,0,1,1,0,177
6,64,1,9,1,0,9,7,5,0,0,0,0,0,2,2,7,0,0,1,2,0,276
6,123,1,15,1,0,27,28,11,1,0,0,0,0,7,6,10,4,0,2,5,0,767
6,56,4,4,6,0,16,12,17,2,5,0,0,0,3,9,21,1,3,1,4,0,471
6,44,4,7,2,1,5,12,5,0,0,0,0,1,7,15,8,5,0,3,0,0,380
6,37,0,4,0,0,25,7,5,0,0,1,0,0,2,1,5,0,0,0,4,0,239
6,52,1,12,6,0,11,13,14,4,1,0,0,0,7,11,16,3,0,0,6,0,375
6,21,0,2,0,1,5,2,1,0,0,2,0,0,1,1,3,0,0,0,0,0,136
6,8,0,1,3,0,2,9,0,0,0,0,0,0,1,3,2,0,0,0,0,0,94
6,15,1,1,0,0,3,2,5,0,0,1,0,0,3,2,1,2,0,0,0,0,98
6,209,6,29,6,6,45,54,34,5,0,4,0,2,36,27,31,13,3,6,4,0,1501
6,74,2,11,1,0,11,15,11,3,2,1,0,0,5,17,27,9,1,5,1,0,623
6,93,11,12,1,5,19,17,10,5,3,0,0,1,7,19,30,10,1,5,0,0,711
6,109,9,17,2,1,11,23,9,11,1,1,0,1,18,17,25,8,2,2,2,0,749
6,75,3,10,2,1,17,15,9,5,1,1,0,0,7,20,14,3,0,10,3,0,555
6,102,1,23,1,1,71,39,24,4,0,1,0,2,8,13,9,5,0,8,4,0,960
6,27,1,10,0,0,9,17,6,0,0,1,0,0,11,7,11,2,0,2,0,0,278
6,153,0,30,2,0,29,40,17,3,0,0,0,2,10,8,10,2,0,1,5,0,871
6,104,0,32,1,2,24,27,13,0,1,1,0,2,9,15,8,0,0,4,2,0,767
6,98,0,15,0,0,11,23,13,3,0,0,0,0,2,4,11,1,0,4,1,0,520
6,100,1,41,0,0,37,52,21,1,0,2,0,1,4,8,7,2,0,5,5,0,817
6,137,0,47,0,1,52,57,35,3,2,2,0,2,13,13,25,7,0,8,2,0,1154
6,154,1,50,1,0,37,38,24,2,1,2,0,1,5,13,10,7,0,5,1,0,1061
6,82,1,25,3,0,14,58,17,1,1,0,0,1,6,10,9,1,0,6,1,0,632
6,121,1,44,1,4,43,69,19,3,0,3,0,0,12,5,21,33,2,5,8,0,1080
6,155,0,33,1,0,30,76,17,6,1,6,0,2,8,6,18,4,2,4,10,1,1136
